Date,HomeTeam,AwayTeam,HomeGameScore,AwayGameScore,HomePointsScoredLast300Seconds,AwayPointsScoredLast300Seconds,HomePointsScoredLast120Seconds,AwayPointsScoredLast120Seconds,HomePointDifferential,HomeFGDifferential,HomeDRebDifferential,HomeORebDifferential,Home3FGDifferential,HomeBlocksDifferential,HomeStealsDifferential,HomeAssistsDifferential,HomeReboundsDifferential,HomeFreeThrowDifferential,HomeTurnoversDifferential,HomeFoulsDifferential,SecLeft,LambdaWID,PointsScoredRemaining_Home,PointsScoredRemaining_Away
2020-02-28,14,25,84,100,6,9,2,3,-16,0.0005980999999999903,2,2,-0.036427739999999986,2,-7,-2,4,0,4,-1,117,8,8,4
2019-11-17,13,0,120,97,14,11,3,4,23,0.09585934000000007,4,1,0.14488016999999997,12,-1,10,5,-7,-3,-2,188,11,2,4
2019-11-03,5,6,102,120,11,13,2,6,-18,-0.11338386,-11,-2,-0.06618961000000001,-2,4,-8,-13,10,-4,-8,175,10,9,11
2020-01-15,7,4,94,74,15,3,5,2,20,0.10106583999999996,8,-4,-0.00363637,1,3,-1,4,17,-2,-12,290,14,6,10
2020-02-28,18,5,115,97,12,12,8,6,18,0.1328225,14,1,0.07142855999999997,7,5,12,15,1,1,5,249,13,1,7
2019-12-21,4,28,96,110,10,5,8,2,-14,-0.07195504999999996,-12,3,-0.09259260000000002,-1,5,-7,-9,4,-8,-6,21,4,0,4
2020-02-02,16,23,119,106,14,16,2,6,13,0.08351648,8,0,0.08235295000000004,9,-4,8,8,4,6,1,150,10,10,2
2020-08-01,27,13,93,85,15,9,10,2,8,0.05618776999999997,10,-3,0.12239085999999999,-7,-2,7,7,-10,-2,3,260,13,14,7
2019-12-31,10,7,113,96,9,7,2,4,17,0.04058987999999997,2,-2,0.08550723999999998,3,0,-6,0,20,-1,-5,277,14,17,8
2020-08-17,1,22,105,101,11,11,4,8,4,-0.05213675000000001,-10,1,-0.023573220000000006,1,6,-1,-9,-1,-10,-1,30,5,4,0
2020-02-20,3,4,89,93,6,5,4,0,-4,-0.04601991,-4,5,-0.04666667000000002,-2,3,4,1,-9,-2,7,90,8,4,6
2019-11-03,11,3,108,93,15,9,8,2,15,0.04890149999999999,2,4,-0.002652500000000002,8,-2,1,6,2,-2,2,62,7,0,2
2020-02-06,24,26,112,106,14,6,2,0,6,0.08391215000000002,8,2,0.09502261000000001,3,-6,1,10,-16,7,9,234,12,13,11
2020-09-09,7,12,83,95,14,9,3,3,-12,-0.023782100000000028,3,-4,0.06043956,0,-3,0,-1,-2,5,-2,56,6,2,1
2019-12-18,29,3,96,84,4,9,3,3,12,0.014006030000000003,0,0,0.05833332000000002,3,-1,-2,0,9,-2,-5,219,12,2,14
2019-12-11,11,1,109,109,13,9,4,5,0,-0.024390250000000002,-5,-3,-0.032938100000000026,0,5,1,-8,10,-5,-8,142,9,13,8
2020-01-13,8,18,98,102,12,5,5,2,-4,-0.028454190000000046,-7,-7,0.009316769999999974,3,7,2,-14,0,-12,4,114,8,4,0
2019-12-28,1,27,92,109,9,14,2,3,-17,-0.11404108000000002,-11,-7,-0.16176469999999998,1,2,-8,-18,16,-6,-13,188,11,5,4
2020-01-13,25,21,102,102,11,15,4,7,0,0.06097560000000002,10,-8,0.033333329999999994,-2,0,8,2,-17,7,9,115,8,10,6
2020-08-31,16,15,104,113,8,16,6,7,-9,0.03571429999999998,-6,-5,0.08349148,5,-2,1,-11,1,3,0,29,4,0,2
2020-08-21,6,12,112,124,14,10,4,4,-12,-0.029411799999999988,-1,-1,-0.0625,-2,-1,2,-2,-3,1,0,182,11,10,6
2020-02-26,0,21,112,116,5,14,3,5,-4,-0.06179773999999999,-5,-4,-0.06857142,-4,-2,2,-9,-1,2,2,145,9,8,5
2020-01-15,20,27,121,130,18,12,2,6,-9,-0.09369240000000001,-3,-1,-0.16531170000000006,2,1,-1,-4,5,0,-7,30,5,0,0
2020-01-22,3,17,113,108,14,12,7,1,5,-0.01764201999999998,3,3,-0.05714287000000001,-1,2,-5,6,11,-6,-1,25,4,4,2
2019-11-23,11,21,109,95,5,5,3,3,14,0.06811331999999998,10,0,0.009259260000000047,1,-6,6,10,8,9,-1,8,2,2,0
2019-10-24,9,12,115,132,18,12,9,5,-17,-0.22854169999999996,-7,11,-0.18571427000000007,-4,0,-5,4,-3,-3,-1,209,11,7,9
2020-08-05,26,7,124,130,21,20,13,12,-6,-0.06032016000000001,-7,-4,-0.02222223000000001,0,4,-2,-11,8,-7,1,8,2,2,2
2020-02-12,5,0,99,103,12,20,7,9,-4,0.05128205000000002,-4,2,-0.04625000000000001,0,-5,-2,-2,-9,-2,-4,278,14,14,2
2020-03-10,29,19,113,99,16,5,3,2,14,0.013513500000000012,1,-3,0.09046053999999998,0,-2,-5,-2,12,-4,-3,190,11,9,16
2020-01-30,5,27,104,105,14,8,5,3,-1,-0.010493450000000015,9,4,-0.0018974999999999964,0,-5,0,13,-9,5,-2,78,7,5,10
2020-03-08,23,16,134,126,11,16,6,9,8,0.014479630000000077,8,1,0.05476371000000002,1,0,9,9,4,3,-3,47,6,6,5
2020-02-23,27,11,114,72,14,12,8,1,42,0.19906419999999997,20,-1,0.11655011999999998,6,-4,7,19,1,0,1,204,11,13,9
2019-10-23,22,1,104,90,15,14,6,2,14,0.06493505999999999,18,2,0.0013793,5,2,5,20,1,5,5,66,7,3,3
2020-01-26,26,27,97,103,0,11,0,2,-6,-0.012987009999999966,2,-7,0.11623375999999996,6,-6,-4,-5,5,7,-5,212,12,9,7
2020-03-04,5,1,101,107,12,15,4,7,-6,-0.03488374999999999,-2,4,-0.033333329999999994,-5,-4,7,2,0,1,-4,32,5,5,5
2019-10-23,24,7,95,101,10,14,6,4,-6,-0.019753069999999984,1,3,-0.3125,0,-1,-11,4,3,0,-2,43,5,5,7
2019-12-26,20,14,97,110,4,6,0,4,-13,-0.13457556999999992,-15,-1,-0.11428570000000005,-4,5,-3,-16,2,-6,0,0,1,0,0
2019-11-06,28,22,102,99,10,13,2,4,3,0.05485987999999997,2,7,0.04842105000000002,1,-1,0,9,-9,0,1,137,9,4,5
2019-11-02,21,7,77,82,12,5,5,3,-5,0.08541495999999998,2,2,-0.07142857000000002,3,0,5,4,-24,-1,7,220,12,6,9
2019-12-06,16,12,113,75,10,8,3,4,38,0.13257576000000004,5,2,0.14838036999999998,1,4,12,7,6,-9,2,253,13,6,16
2019-12-04,28,13,94,113,14,15,8,5,-19,-0.09017966000000005,-6,-1,-0.033333329999999994,-8,-7,-6,-7,-4,7,6,252,13,2,8
2020-01-14,9,6,85,113,8,15,4,7,-28,-0.09351435999999996,-10,-6,-0.04377104999999998,-1,-1,0,-16,-8,7,0,295,14,12,11
2020-09-07,7,12,101,102,9,12,4,4,-1,-0.06904762999999997,-7,5,-0.012643670000000051,-3,3,7,-2,-8,-5,4,278,14,6,11
2020-08-04,24,10,98,98,10,13,3,7,0,0.009702949999999988,13,8,-0.019639930000000028,1,0,-6,21,-3,2,-1,289,14,12,4
2019-10-25,4,17,88,115,5,9,3,4,-27,-0.023594380000000026,-7,-5,0.11868130999999998,-1,-9,-4,-12,-10,6,11,291,14,7,6
2019-11-15,4,8,96,106,3,14,0,3,-10,-0.05064535999999997,-11,4,-0.07373272999999997,0,4,-9,-7,-1,-8,-3,34,5,6,0
2019-11-03,19,25,89,111,9,13,2,7,-22,-0.07875458000000002,-11,-2,-0.11794872,0,0,-6,-13,6,-1,-6,116,8,3,2
2020-08-02,2,29,104,96,16,8,8,6,8,-0.07642277000000003,0,5,-0.017369750000000017,-2,-2,-7,5,13,-3,-6,16,4,0,2
2019-11-23,0,27,100,104,10,10,6,2,-4,0.09873258999999995,1,-7,0.009259259999999991,4,3,8,-6,-10,0,6,237,12,16,15
2019-11-25,27,22,94,96,6,6,3,0,-2,0.010709499999999983,-7,-4,-0.07120744000000001,1,-3,1,-11,3,-5,0,90,8,7,0
2020-01-11,20,13,96,116,10,12,4,6,-20,-0.06984123999999997,-12,-7,-0.1970443,2,3,2,-19,4,-6,-3,294,14,14,9
2020-08-06,7,24,115,125,9,18,4,7,-10,0.05641824999999995,8,-2,-0.08974360000000003,-2,-2,0,6,-3,7,4,14,3,0,0
2019-11-13,1,29,137,124,20,19,6,7,13,0.011235930000000005,10,3,0.01809953999999997,2,0,4,13,6,3,1,181,11,3,9
2019-12-01,17,14,96,106,8,15,2,6,-10,-0.025886089999999973,2,-2,-0.14671814,3,0,-5,0,11,3,-4,251,13,11,9
2020-08-06,6,12,103,113,6,14,2,7,-10,-0.07194551999999993,-4,-1,-0.05857019999999996,2,0,4,-5,6,1,-5,217,12,8,13
2019-12-26,2,19,80,94,9,3,6,0,-14,-0.13294311999999997,-6,-4,-0.05034482000000001,1,-3,1,-10,19,0,-7,26,4,2,0
2019-11-23,4,3,113,110,18,21,10,11,3,0.10913980000000006,6,-3,-0.015873020000000015,4,-5,0,3,8,3,-3,14,3,2,6
2019-11-13,17,26,121,103,12,7,6,6,18,0.018072279999999996,3,4,0.1548387,0,7,2,7,8,-1,-2,251,13,8,11
2020-02-25,7,8,102,82,11,7,3,2,20,0.19320064000000003,13,-2,0.05714285000000002,2,3,8,11,5,3,-7,261,13,13,16
2020-01-28,27,0,122,99,19,17,3,6,23,0.06584476,7,0,0.08333333999999998,4,2,0,7,9,-8,1,300,15,8,15
2020-07-31,24,14,121,108,18,10,7,7,13,0.051412159999999985,7,0,0.00516129999999998,3,2,5,7,-7,3,10,52,6,3,4
2019-12-26,25,17,86,83,4,9,2,0,3,0.012345660000000036,3,2,0.049230770000000035,2,-2,0,5,-1,2,4,284,14,4,7
2020-03-06,17,21,108,109,15,8,3,2,-1,-0.12193280000000001,-10,4,-0.010752700000000004,-3,0,3,-6,-3,-1,2,228,12,10,5
2019-11-08,7,22,98,97,19,6,9,4,1,0.006415390000000021,-4,-4,-0.09090910000000002,3,1,0,-8,-2,-5,-2,0,1,2,0
2020-01-22,15,29,113,109,16,14,6,4,4,0.027027000000000023,2,-1,0.27962580000000004,-2,-6,-2,1,4,4,-6,198,11,5,9
2020-01-20,17,7,97,102,13,11,5,2,-5,-0.04103181,-8,-3,-0.027754429999999997,4,-2,-1,-11,1,-3,-8,168,10,3,5
2019-11-23,19,26,98,105,19,7,9,2,-7,-0.11008401999999995,-12,1,-0.20300754999999993,0,5,3,-11,-9,-10,2,196,11,6,6
2019-12-13,15,13,99,105,8,7,2,5,-6,-0.05745488999999998,-8,-7,-0.08333333999999998,-7,3,-2,-15,11,-10,-7,214,12,11,8
2019-10-30,1,16,111,101,15,11,7,5,10,-0.017229680000000025,0,0,0.10352301999999997,0,1,3,0,-4,-6,0,29,4,5,4
2019-10-26,8,22,102,109,11,19,5,10,-7,0.033031529999999976,-4,-1,0.04812833,4,-1,-13,-5,14,-1,-1,177,10,9,8
2019-11-29,2,1,109,101,7,12,5,5,8,0.009157499999999985,3,1,0.05463414,-2,-1,14,4,-9,-2,11,109,8,3,6
2020-01-20,0,27,98,114,9,16,7,5,-16,0.03483482999999998,6,-3,0.013056819999999969,5,-4,-3,3,-2,11,6,158,10,19,8
2020-02-29,26,21,107,97,12,13,4,6,10,0.01898736000000001,-6,-7,0.014942520000000015,0,3,6,-13,-5,0,5,142,9,7,4
2020-02-04,18,16,106,120,6,13,4,4,-14,-0.09458333999999996,-3,1,-0.025657089999999994,-1,-2,-8,-2,7,2,-2,93,8,2,0
2020-01-28,15,1,98,104,13,12,4,3,-6,-0.09465734999999997,-2,-1,-0.12900433,-5,6,-10,-3,13,-4,-4,95,8,3,5
2020-01-01,16,17,103,98,16,12,5,5,5,0.061240320000000015,7,6,-0.08288768000000002,2,-3,6,13,-2,7,-3,147,9,3,6
2020-03-08,19,8,96,82,10,9,7,5,14,0.07735583000000001,7,8,0.03603603999999999,3,2,-6,15,5,-2,-2,36,5,0,2
2020-08-24,20,10,117,114,14,12,12,8,3,0.03782264999999996,5,1,-0.05280172999999999,-2,-1,-9,6,18,0,-7,0,1,0,0
2019-11-18,28,17,92,103,6,20,2,10,-11,-0.09927295999999997,-5,5,0.03541472000000001,-5,0,-1,0,8,-2,-1,180,11,10,9
2020-02-11,20,26,87,96,8,11,3,4,-9,-0.031038679999999985,-6,-1,0.05333333999999995,-4,-4,-1,-7,2,5,-2,261,13,19,18
2020-01-21,6,12,94,94,12,4,4,4,0,0.06419751000000001,2,-7,0.04015442999999996,5,-3,3,-5,-5,3,6,257,13,13,16
2019-12-09,1,5,103,83,11,10,6,2,20,0.17857140000000005,5,-13,0.30512823999999994,8,1,4,-8,-9,-1,7,153,10,7,5
2019-11-04,14,10,89,101,7,9,3,2,-12,0.05660617000000001,4,-4,-0.20289855999999998,2,4,-3,0,-9,0,3,186,11,11,6
2019-10-23,24,7,96,102,10,17,6,7,-6,-0.019753069999999984,1,2,-0.3125,0,-1,-11,3,2,0,0,32,5,4,6
2020-01-24,20,0,128,104,12,10,5,2,24,0.11345519999999998,9,-2,0.22619043000000005,-1,0,5,7,7,3,-2,272,14,12,7
2020-01-25,5,3,106,118,13,10,5,6,-12,-0.017647100000000027,3,4,0.06969697000000002,-1,-10,6,7,-13,12,2,0,1,0,0
2020-08-24,21,16,100,121,9,14,4,7,-21,-0.07475242999999998,-3,-3,-0.02827050999999997,1,0,-8,-6,-3,1,2,11,3,0,0
2020-02-05,27,11,113,118,12,12,8,4,-5,-0.04940477999999998,-5,0,-0.1451613,-5,4,-3,-5,6,-6,0,83,7,6,0
2019-12-23,15,28,103,95,13,10,4,2,8,-0.006811410000000018,10,6,0.00516129999999998,-4,-1,-1,16,5,2,-1,130,9,4,9
2020-08-13,28,26,115,104,14,11,6,2,11,-0.01587301000000002,-3,3,-0.16666666000000002,-3,4,1,0,-23,-8,1,113,8,3,8
2020-08-05,29,22,69,95,9,8,2,4,-26,-0.056274550000000034,3,3,-0.09047619000000001,1,-4,-13,6,-12,0,1,234,12,10,12
2019-12-23,5,0,119,114,10,16,0,10,5,0.043015729999999974,4,2,0.03388276000000001,-1,-3,-5,6,-4,6,-3,80,7,2,4
2019-12-06,8,11,96,97,11,13,6,6,-1,-0.05460590999999998,5,10,-0.011904769999999953,-4,-1,-6,15,8,7,-4,165,10,12,4
2020-08-09,12,2,116,127,13,13,6,7,-11,-0.08041373000000002,-9,2,-0.10400519999999996,-3,3,-9,-7,3,-6,-6,25,4,4,2
2019-12-09,23,17,111,98,11,8,4,4,13,-0.0007575699999999852,-5,2,0.1346154,-2,-1,14,-3,-13,-7,2,266,13,14,11
2019-12-08,15,3,94,95,12,9,3,3,-1,-0.03531960000000001,-1,3,-0.13709675999999998,1,1,-3,2,16,3,-7,32,5,3,2
2020-01-20,15,25,97,103,12,12,6,8,-6,0.06748176,1,-10,0.12142858000000001,-3,-1,-5,-9,1,5,4,82,7,8,2
2020-03-10,24,23,113,101,20,19,7,7,12,0.09727066000000006,0,-1,0.10208333000000003,3,6,-7,-1,-8,-5,4,176,10,8,4
2019-12-17,28,21,107,80,17,7,8,4,27,0.057028120000000015,15,6,0.26041666,-1,-2,9,21,3,12,-1,6,2,2,0
2020-01-15,17,11,91,97,6,9,4,5,-6,-0.08950617999999994,-2,3,0.06643359999999998,4,-1,-4,1,4,-1,-2,179,10,8,7
2019-12-16,8,29,113,121,14,17,5,7,-8,-0.05436379999999996,-2,5,-0.16666666000000002,-1,1,1,3,13,-1,-9,197,11,6,12
2019-11-27,1,2,121,108,17,10,4,0,13,0.005096710000000004,9,8,0.007352950000000025,-1,6,-8,17,5,-2,-6,39,5,0,2
2020-09-15,12,7,86,103,10,15,6,6,-17,-0.12271998,-17,1,-0.11605723000000001,-2,4,-1,-16,1,-10,0,26,4,3,1
2020-03-11,15,4,95,94,11,7,6,3,1,0.04882333999999999,0,-5,-0.17466557999999993,3,2,13,-5,-12,2,7,163,10,3,9
2020-08-11,26,10,121,94,9,13,3,7,27,0.10802762999999999,17,4,0.15072464000000002,3,-2,13,21,3,4,0,75,7,2,5
2019-12-14,6,15,107,106,15,9,5,3,1,0.030011659999999996,-3,4,-0.05656106999999999,1,-4,3,1,-11,2,6,175,10,5,6
2020-01-28,27,0,124,107,11,21,0,7,17,0.030382569999999998,5,1,0.042857140000000016,4,2,-1,6,6,-8,2,176,10,6,7
2020-01-11,7,5,96,98,15,8,3,5,-2,-0.04006725,-8,-1,-0.09495799000000002,3,4,0,-9,9,-9,-9,268,13,7,13
2019-11-25,27,22,96,96,9,4,3,0,0,0.027690080000000006,-6,-5,-0.07120744000000001,2,-3,1,-11,3,-5,-1,61,7,5,0
2019-12-11,11,1,114,110,18,11,5,4,4,-0.01204818000000002,-4,-3,0.0049019600000000385,0,5,2,-7,11,-5,-8,81,7,8,7
2020-01-15,15,26,106,100,18,19,10,10,6,0.02770684000000001,7,2,0.12196970000000001,1,-5,4,9,-2,2,-2,14,3,0,0
2019-12-05,29,22,112,105,10,12,4,2,7,-0.06710362999999997,-9,4,-0.05092594,-5,2,2,-5,0,-10,0,92,8,7,8
2019-10-23,26,19,110,99,20,2,9,2,11,0.04495504000000006,9,5,0.030075160000000045,3,-10,-3,14,23,8,-17,197,11,10,12
2020-08-10,28,6,109,113,8,12,3,5,-4,-0.06776783000000003,-2,6,0.04870129000000001,3,-1,0,4,0,5,-1,136,9,5,9
2020-01-12,2,0,101,79,6,9,2,5,22,0.20445739999999996,23,3,0.12880144,-3,-7,3,26,12,10,-1,297,14,7,7
2019-11-22,8,0,128,101,6,5,4,2,27,0.16732845000000002,6,2,0.22222219999999998,8,1,5,8,1,-2,-1,68,7,0,2
2019-11-05,4,11,106,104,15,10,4,8,2,-0.05029533999999991,-14,-1,-0.08285713,-3,2,-6,-15,23,-7,-15,217,12,7,9
2020-09-05,1,27,93,100,7,9,3,2,-7,0.04465115000000003,7,-2,-0.18636363,-3,2,-5,5,8,3,-1,20,4,0,0
2019-11-20,3,8,99,80,11,7,7,3,19,0.09701142000000001,9,0,0.31586025999999995,0,2,2,9,-5,-1,3,291,14,10,9
2020-01-13,13,5,117,94,21,15,10,8,23,0.08628049999999998,1,0,0.07342657999999996,2,4,10,1,5,-10,3,184,11,11,5
2019-12-20,5,14,113,107,14,4,8,4,6,-0.0008609499999999715,8,6,0.10945945000000001,2,-5,-5,14,15,7,-6,2,1,1,0
2019-12-13,17,12,117,124,12,13,5,5,-7,-0.04661204999999996,-5,-1,-0.19609756,1,4,1,-6,-2,-1,-3,0,1,0,0
2019-11-22,12,10,108,110,13,14,2,2,-2,0.038461540000000016,3,0,0.0033641799999999944,1,-2,4,3,-14,4,4,129,9,14,9
2019-12-27,9,23,97,91,21,7,10,3,6,-0.07657440999999998,-11,-1,0.08188588000000002,4,4,-1,-12,3,-16,-7,188,11,8,5
2020-02-25,27,16,93,101,12,11,7,4,-8,-0.022250960000000042,-8,1,0.020833320000000044,-5,-7,-1,-7,-12,4,6,143,9,4,7
2020-02-23,7,17,126,84,15,4,6,4,42,0.14285715999999998,15,-1,0.045977000000000046,6,3,5,14,-4,0,10,167,10,0,8
2020-03-03,20,12,82,102,10,11,3,4,-20,-0.06507823000000001,-3,4,-0.013333339999999971,6,0,-3,1,-6,3,5,259,13,12,7
2020-03-01,7,27,128,117,14,11,6,3,11,0.08014705999999999,4,-1,0.21428570000000002,-3,-3,12,3,2,5,-1,98,8,5,1
2020-02-08,11,18,103,104,13,12,5,5,-1,0.07673187999999997,0,-13,-0.06708078,7,-3,-2,-13,8,-3,-4,291,14,14,20
2020-08-09,18,26,102,111,14,14,0,8,-9,-0.027215970000000034,-3,0,-0.008241730000000003,-1,-7,5,-3,0,2,-6,43,5,11,11
2020-01-13,1,3,101,84,13,12,8,6,17,0.041251780000000016,5,3,0.15942028999999996,0,2,14,8,5,-2,-4,282,14,12,17
2019-12-12,1,22,100,106,12,14,8,6,-6,-0.05379187999999996,-13,0,-0.17369089999999998,1,0,-5,-13,4,-6,3,120,9,9,9
2020-01-31,16,7,115,127,10,12,2,2,-12,-0.02736839999999996,-4,0,-0.17826087000000002,-5,-1,0,-4,17,1,-6,8,2,0,0
2020-01-10,3,11,96,103,17,14,9,2,-7,-0.10633000999999997,-7,-1,0.13945944999999998,-2,-3,-13,-8,0,4,-1,211,12,9,13
2020-08-15,24,14,122,109,18,7,8,5,13,-0.024363210000000024,-4,-3,-0.14880954999999996,2,7,-9,-7,15,-6,1,21,4,4,6
2019-10-28,12,4,110,94,15,12,11,4,16,0.044427720000000004,5,0,-0.014742030000000017,5,7,-1,5,6,-2,0,93,8,1,2
2020-03-10,24,23,113,100,20,21,7,7,13,0.09831923000000004,1,-1,0.10208333000000003,3,6,-7,0,-7,-5,4,191,11,8,5
2020-02-09,20,1,99,101,8,11,6,2,-2,0.0,-5,-1,-0.04924244,0,-4,-7,-6,5,2,-6,262,13,12,11
2019-11-01,25,28,97,93,12,8,4,5,4,0.05643876000000003,1,3,-0.14307693,-1,-4,-3,4,-6,-1,5,250,13,5,8
2020-01-13,13,5,126,96,23,13,9,2,30,0.10594100000000001,4,0,0.10579710999999997,2,4,13,4,2,-10,5,70,7,2,3
2019-11-27,23,29,132,140,16,16,10,8,-8,-0.05690470000000003,-2,8,-0.14812030999999998,1,-2,-3,6,4,1,1,0,1,0,0
2019-11-03,5,6,111,131,13,17,4,8,-20,-0.12566489999999997,-11,1,-0.11280489999999999,-2,4,-10,-10,9,-4,-7,0,1,0,0
2020-03-10,24,23,119,103,18,12,6,2,16,0.11724135999999996,2,-1,0.1451613,4,6,-6,1,-10,-4,4,66,7,2,2
2019-11-08,29,5,100,111,8,14,4,9,-11,0.024100850000000007,1,1,0.027777780000000002,0,-4,8,2,-23,5,8,100,8,0,2
2019-11-13,21,22,88,89,12,4,4,2,-1,-0.0024583000000000244,-4,-2,0.07142857000000002,-3,-1,-5,-6,16,-2,-6,216,12,12,8
2020-01-22,21,20,111,117,8,12,2,8,-6,-0.12748542000000002,-7,11,-0.07974482,-4,-1,3,4,-3,-1,7,25,4,3,3
2020-01-21,6,12,98,102,10,12,2,6,-4,0.042199479999999956,2,-7,-0.002777799999999997,5,-3,3,-5,-7,3,7,123,9,9,8
2019-12-30,3,16,99,117,7,7,3,3,-18,-0.17832122999999994,-18,5,0.06881532999999995,-7,4,-2,-13,-16,-6,4,145,9,3,6
2020-02-09,22,3,111,103,14,14,5,4,8,0.01250193999999999,1,1,0.02068966,3,3,6,2,9,-2,-4,217,12,7,8
2019-11-08,6,19,92,99,2,9,0,7,-7,-0.0021261499999999933,0,-5,-0.19230767999999998,3,-6,-3,-5,-8,2,-2,176,10,10,7
2019-12-01,8,26,117,89,12,8,4,2,28,0.16049385000000005,14,6,0.23275859999999998,-2,-7,11,20,-3,8,-1,243,13,15,9
2019-10-30,28,12,110,94,11,10,4,3,16,0.07500000000000007,2,-3,0.09469696999999999,1,10,4,-1,4,-6,-4,82,7,0,2
2020-07-31,6,10,139,137,8,16,6,12,2,-0.0053763399999999795,7,6,0.09841269000000002,-5,-5,4,13,6,10,1,3,1,0,2
2020-08-02,21,25,118,100,14,14,5,6,18,0.0692431,5,2,0.22094505999999997,2,3,-4,7,17,0,-9,260,13,4,16
2020-01-18,3,5,117,116,11,9,3,5,1,-0.0038314600000000087,-8,-3,-0.15724136,-1,12,-2,-11,-8,-15,7,11,3,1,0
2019-10-28,18,9,101,128,20,20,8,7,-27,-0.08030916999999993,-15,-8,-0.13170730000000003,4,3,-7,-23,-2,0,-3,286,14,22,6
2020-09-08,10,13,91,103,4,9,2,2,-12,-0.09317209999999998,-10,-2,0.05952379000000002,-5,2,-1,-12,-7,-4,2,169,10,11,9
2019-12-13,14,16,111,123,9,23,5,9,-12,-0.11405533000000007,-11,2,0.04637680000000005,1,5,5,-9,-7,-4,2,143,9,3,4
2019-11-20,29,26,132,122,15,10,5,7,10,0.07067935000000003,2,-5,0.23333333,-5,-4,8,-3,-14,2,8,121,9,6,10
2019-12-09,3,27,85,86,2,11,0,6,-1,0.0211963,-2,-4,0.0,-5,-2,10,-6,-10,-1,8,207,11,7,7
2019-12-23,14,26,111,130,12,12,2,8,-19,-0.16319537000000006,-13,6,-0.20833333999999998,-4,-2,-6,-7,1,1,5,254,13,4,15
2019-12-20,15,19,120,102,13,14,2,7,18,0.13809292999999995,14,-5,0.21252374000000002,1,-5,12,9,1,9,-2,221,12,9,12
2019-12-25,9,10,111,99,15,5,5,2,12,0.09894898000000002,8,-2,-0.018838279999999985,5,-1,7,6,12,3,-7,196,11,5,5
2020-03-07,8,28,93,103,12,13,6,3,-10,-0.0706196,-3,1,-0.06303029999999998,-2,-7,5,-2,0,3,1,157,10,12,8
2019-11-01,11,5,89,78,14,10,5,2,11,0.04945054000000004,1,9,-0.15384615999999998,9,1,0,10,-6,-6,3,264,13,13,17
2019-11-08,6,19,92,95,2,8,0,3,-3,0.009872239999999977,1,-5,-0.19230767999999998,3,-5,-3,-4,-6,1,-3,226,12,10,11
2019-12-01,2,15,103,97,11,6,5,2,6,0.08385092000000005,8,-7,0.01801801000000003,4,0,8,1,-3,2,-2,191,11,3,12
2019-11-23,19,26,98,106,12,5,0,1,-8,-0.11470041999999997,-12,2,-0.17703351,0,5,3,-10,-11,-10,3,90,8,6,5
2020-03-01,12,22,122,113,8,10,3,2,9,0.1116279,2,-5,0.09153317999999999,2,-1,0,-3,15,1,-9,265,13,14,17
2020-02-21,28,26,96,109,10,7,4,5,-13,-0.016860470000000016,-2,-1,-0.21180560000000004,-1,-8,3,-3,-5,10,0,182,11,8,4
2020-02-08,9,13,77,114,13,10,5,2,-37,-0.05679392999999999,-14,-6,-0.13095236000000005,2,-2,-4,-20,-17,-9,-1,259,13,12,11
2020-01-20,5,19,84,103,13,15,5,5,-19,-0.14497119000000003,-5,9,-0.03030303000000001,-6,-1,-1,4,0,0,-3,59,6,2,3
2019-10-30,29,10,152,146,19,20,5,7,6,0.10575137000000001,5,-6,0.15633424999999995,-1,-3,-2,-1,-1,4,0,139,9,6,13
2019-12-11,5,10,108,112,6,16,3,5,-4,0.028869260000000008,3,-2,0.014592930000000004,-2,-1,12,1,-3,1,-1,36,5,2,4
2019-12-16,8,29,119,130,16,23,6,9,-11,-0.07578661999999997,-4,5,-0.18914472999999998,-1,1,-1,1,15,-1,-8,84,7,0,3
2019-11-27,4,8,99,94,5,5,4,3,5,0.02261903999999998,-3,2,-0.06810035,4,0,4,-1,5,-4,-2,164,10,3,7
2020-02-21,13,14,106,78,16,6,5,3,28,0.06373039999999996,6,-2,0.023569019999999996,12,0,5,4,5,0,3,219,12,11,7
2020-01-03,10,22,118,108,15,13,8,6,10,0.02022242000000002,4,-2,0.15277778,-3,-1,-10,2,7,0,2,27,4,0,0
2020-01-06,26,16,114,98,17,14,7,7,16,0.08933279,13,0,0.18978657999999998,-3,-2,-2,13,7,4,-1,248,13,12,6
2020-02-25,9,25,76,112,5,16,0,6,-36,-0.08016194999999998,-9,3,-0.27333334,-2,0,-5,-6,-16,4,3,6,2,2,0
2020-01-02,17,9,93,84,12,13,3,4,9,-0.044540219999999964,-4,8,0.15555555000000001,4,-2,0,4,-4,-2,-1,240,13,6,0
2020-03-03,25,29,125,103,16,13,9,4,22,0.07471262999999995,9,6,0.06896552,-2,5,-2,15,-17,1,6,128,9,8,13
2020-03-05,25,22,106,116,16,8,3,4,-10,0.06713834000000002,5,-10,-0.017142859999999982,2,0,1,-5,6,3,0,213,12,2,9
2019-12-14,16,5,114,96,6,12,4,3,18,0.08452382000000003,-1,-3,-0.08006536999999997,3,3,-2,-4,15,-8,-4,230,12,11,12
2020-01-16,18,28,118,120,10,17,5,7,-2,0.016844850000000022,0,1,0.016826930000000018,2,-2,3,1,-7,0,4,36,5,4,2
